date,CPI level,category
2018-01-01,102.5913441312,Alimentos y bebidas consumidos fuera del hogar
2018-02-01,103.0673103515,Alimentos y bebidas consumidos fuera del hogar
2018-03-01,103.2463080521,Alimentos y bebidas consumidos fuera del hogar
2018-04-01,103.4715599737,Alimentos y bebidas consumidos fuera del hogar
2018-05-01,103.6093822253,Alimentos y bebidas consumidos fuera del hogar
2018-06-01,103.7912624798,Alimentos y bebidas consumidos fuera del hogar
2018-07-01,103.8471592486,Alimentos y bebidas consumidos fuera del hogar
2018-08-01,104.1239376066,Alimentos y bebidas consumidos fuera del hogar
2018-09-01,104.166007795,Alimentos y bebidas consumidos fuera del hogar
2018-10-01,104.2745787095,Alimentos y bebidas consumidos fuera del hogar
2018-11-01,104.4926108646,Alimentos y bebidas consumidos fuera del hogar
2018-12-01,104.9484265179,Alimentos y bebidas consumidos fuera del hogar
2019-01-01,105.2593850315,Alimentos y bebidas consumidos fuera del hogar
2019-02-01,105.1746071199,Alimentos y bebidas consumidos fuera del hogar
2019-03-01,105.1665880793,Alimentos y bebidas consumidos fuera del hogar
2019-04-01,105.3319575577,Alimentos y bebidas consumidos fuera del hogar
2019-05-01,105.3814375607,Alimentos y bebidas consumidos fuera del hogar
2019-06-01,105.4306306783,Alimentos y bebidas consumidos fuera del hogar
2019-07-01,105.5203418135,Alimentos y bebidas consumidos fuera del hogar
2019-08-01,105.596923066,Alimentos y bebidas consumidos fuera del hogar
2019-09-01,105.7527984965,Alimentos y bebidas consumidos fuera del hogar
2019-10-01,106.1028990217,Alimentos y bebidas consumidos fuera del hogar
2019-11-01,108.09625827,Alimentos y bebidas consumidos fuera del hogar
2019-12-01,108.0888038953,Alimentos y bebidas consumidos fuera del hogar
2020-01-01,108.1312151057,Alimentos y bebidas consumidos fuera del hogar
2020-02-01,108.242234235,Alimentos y bebidas consumidos fuera del hogar
2020-03-01,108.2064180255,Alimentos y bebidas consumidos fuera del hogar
2020-04-01,108.2115990837,Alimentos y bebidas consumidos fuera del hogar
2020-05-01,108.198510309,Alimentos y bebidas consumidos fuera del hogar
2020-06-01,108.0448764443,Alimentos y bebidas consumidos fuera del hogar
2020-07-01,108.1560077292,Alimentos y bebidas consumidos fuera del hogar
2020-08-01,108.4403226102,Alimentos y bebidas consumidos fuera del hogar
2020-09-01,108.523319329,Alimentos y bebidas consumidos fuera del hogar
2020-10-01,108.9653407494,Alimentos y bebidas consumidos fuera del hogar
2020-11-01,109.287978624,Alimentos y bebidas consumidos fuera del hogar
2020-12-01,109.4690693453,Alimentos y bebidas consumidos fuera del hogar
2021-01-01,109.2893014775,Alimentos y bebidas consumidos fuera del hogar
2021-02-01,109.1981471882,Alimentos y bebidas consumidos fuera del hogar
2021-03-01,109.3060698421,Alimentos y bebidas consumidos fuera del hogar
2021-04-01,109.5199986764,Alimentos y bebidas consumidos fuera del hogar
2021-05-01,109.5390958847,Alimentos y bebidas consumidos fuera del hogar
2021-06-01,109.623247744,Alimentos y bebidas consumidos fuera del hogar
2021-07-01,109.7395315,Alimentos y bebidas consumidos fuera del hogar
2021-08-01,109.8243841975,Alimentos y bebidas consumidos fuera del hogar
2021-09-01,109.9015957724,Alimentos y bebidas consumidos fuera del hogar
2021-10-01,109.9739361032,Alimentos y bebidas consumidos fuera del hogar
2021-11-01,110.0969196689,Alimentos y bebidas consumidos fuera del hogar
2021-12-01,110.1931844942,Alimentos y bebidas consumidos fuera del hogar
2022-01-01,110.2317765432,Alimentos y bebidas consumidos fuera del hogar
2022-02-01,110.2425477935,Alimentos y bebidas consumidos fuera del hogar
2022-03-01,110.4825891215,Alimentos y bebidas consumidos fuera del hogar
2022-04-01,110.5151924479,Alimentos y bebidas consumidos fuera del hogar
2022-05-01,110.6669067581,Alimentos y bebidas consumidos fuera del hogar
2022-06-01,110.933399032,Alimentos y bebidas consumidos fuera del hogar
2022-07-01,111.2590068371,Alimentos y bebidas consumidos fuera del hogar
2022-08-01,111.3926679196,Alimentos y bebidas consumidos fuera del hogar
2022-09-01,111.4612941008,Alimentos y bebidas consumidos fuera del hogar
2022-10-01,111.812412873,Alimentos y bebidas consumidos fuera del hogar
2022-11-01,112.7660729,Alimentos y bebidas consumidos fuera del hogar
2022-12-01,112.8660386987,Alimentos y bebidas consumidos fuera del hogar
2023-01-01,113.2474216236,Alimentos y bebidas consumidos fuera del hogar
2023-02-01,113.4468557596,Alimentos y bebidas consumidos fuera del hogar
2023-03-01,113.4270865777,Alimentos y bebidas consumidos fuera del hogar
2023-04-01,113.5464599785,Alimentos y bebidas consumidos fuera del hogar
2023-05-01,113.7075570948,Alimentos y bebidas consumidos fuera del hogar
2023-06-01,113.8940579989,Alimentos y bebidas consumidos fuera del hogar
2023-07-01,114.0611619,Alimentos y bebidas consumidos fuera del hogar
2023-08-01,114.2310510161,Alimentos y bebidas consumidos fuera del hogar
2023-09-01,114.3622249481,Alimentos y bebidas consumidos fuera del hogar
2023-10-01,114.4972367775,Alimentos y bebidas consumidos fuera del hogar
2023-11-01,114.4521984,Alimentos y bebidas consumidos fuera del hogar
2023-12-01,114.6886904052,Alimentos y bebidas consumidos fuera del hogar
2024-01-01,114.83835021,Alimentos y bebidas consumidos fuera del hogar
2024-02-01,115.0966752,Alimentos y bebidas consumidos fuera del hogar
2024-03-01,115.3443232519,Alimentos y bebidas consumidos fuera del hogar
2024-04-01,115.5110905352,Alimentos y bebidas consumidos fuera del hogar
2024-05-01,115.6638524352,Alimentos y bebidas consumidos fuera del hogar
2024-06-01,116.164447763,Alimentos y bebidas consumidos fuera del hogar
2024-07-01,116.6956951345,Alimentos y bebidas consumidos fuera del hogar
2024-08-01,118.199950448,Alimentos y bebidas consumidos fuera del hogar
2024-09-01,119.4066237939,Alimentos y bebidas consumidos fuera del hogar
2024-10-01,120.9428816391,Alimentos y bebidas consumidos fuera del hogar
2024-11-01,123.412360045,Alimentos y bebidas consumidos fuera del hogar
2024-12-01,124.6946694914,Alimentos y bebidas consumidos fuera del hogar
2025-01-01,126.4945668998,Alimentos y bebidas consumidos fuera del hogar
2025-02-01,127.5523327765,Alimentos y bebidas consumidos fuera del hogar
2025-03-01,129.3180475706,Alimentos y bebidas consumidos fuera del hogar
2025-04-01,130.7338752801,Alimentos y bebidas consumidos fuera del hogar
2025-05-01,133.5182810632,Alimentos y bebidas consumidos fuera del hogar
2025-06-01,139.1410399019,Alimentos y bebidas consumidos fuera del hogar
2025-07-01,141.7142238145,Alimentos y bebidas consumidos fuera del hogar
2025-08-01,142.8977818763,Alimentos y bebidas consumidos fuera del hogar
2025-09-01,144.1045957859,Alimentos y bebidas consumidos fuera del hogar
2025-10-01,145.019198676,Alimentos y bebidas consumidos fuera del hogar
2025-11-01,146.9144825962,Alimentos y bebidas consumidos fuera del hogar
2025-12-01,148.5859971688,Alimentos y bebidas consumidos fuera del hogar
2026-01-01,150.5666894278,Alimentos y bebidas consumidos fuera del hogar
2026-02-01,150.7317980139,Alimentos y bebidas consumidos fuera del hogar
2026-03-01,151.1087917477,Alimentos y bebidas consumidos fuera del hogar
2026-04-01,151.7368643596,Alimentos y bebidas consumidos fuera del hogar
2026-05-01,154.4605923902,Alimentos y bebidas consumidos fuera del hogar
2026-06-01,159.8247826571,Alimentos y bebidas consumidos fuera del hogar
2018-01-01,101.5792088842,Alimentos y bebidas no alcohólicas
2018-02-01,101.9209538323,Alimentos y bebidas no alcohólicas
2018-03-01,101.4735822479,Alimentos y bebidas no alcohólicas
2018-04-01,100.7311918896,Alimentos y bebidas no alcohólicas
2018-05-01,100.8969728341,Alimentos y bebidas no alcohólicas
2018-06-01,101.125817203,Alimentos y bebidas no alcohólicas
2018-07-01,100.9542043991,Alimentos y bebidas no alcohólicas
2018-08-01,101.4566337265,Alimentos y bebidas no alcohólicas
2018-09-01,101.0560377795,Alimentos y bebidas no alcohólicas
2018-10-01,101.7012405346,Alimentos y bebidas no alcohólicas
2018-11-01,102.1050325845,Alimentos y bebidas no alcohólicas
2018-12-01,102.5313204839,Alimentos y bebidas no alcohólicas
2019-01-01,102.4740720989,Alimentos y bebidas no alcohólicas
2019-02-01,102.0647723994,Alimentos y bebidas no alcohólicas
2019-03-01,101.71249705,Alimentos y bebidas no alcohólicas
2019-04-01,102.1244115891,Alimentos y bebidas no alcohólicas
2019-05-01,103.7270879206,Alimentos y bebidas no alcohólicas
2019-06-01,104.1557383736,Alimentos y bebidas no alcohólicas
2019-07-01,104.7955022865,Alimentos y bebidas no alcohólicas
2019-08-01,106.9448589866,Alimentos y bebidas no alcohólicas
2019-09-01,106.632523263,Alimentos y bebidas no alcohólicas
2019-10-01,108.1869413077,Alimentos y bebidas no alcohólicas
2019-11-01,111.1512221396,Alimentos y bebidas no alcohólicas
2019-12-01,104.549120452,Alimentos y bebidas no alcohólicas
2020-01-01,103.9411585243,Alimentos y bebidas no alcohólicas
2020-02-01,103.677615867,Alimentos y bebidas no alcohólicas
2020-03-01,104.1072690321,Alimentos y bebidas no alcohólicas
2020-04-01,104.7812710302,Alimentos y bebidas no alcohólicas
2020-05-01,103.7930085656,Alimentos y bebidas no alcohólicas
2020-06-01,104.7251935963,Alimentos y bebidas no alcohólicas
2020-07-01,104.6478208376,Alimentos y bebidas no alcohólicas
2020-08-01,106.5112547747,Alimentos y bebidas no alcohólicas
2020-09-01,102.7766028132,Alimentos y bebidas no alcohólicas
2020-10-01,104.1062373189,Alimentos y bebidas no alcohólicas
2020-11-01,103.4611237353,Alimentos y bebidas no alcohólicas
2020-12-01,103.7293219303,Alimentos y bebidas no alcohólicas
2021-01-01,104.5193367995,Alimentos y bebidas no alcohólicas
2021-02-01,104.6888525988,Alimentos y bebidas no alcohólicas
2021-03-01,104.8075125498,Alimentos y bebidas no alcohólicas
2021-04-01,104.7024731633,Alimentos y bebidas no alcohólicas
2021-05-01,104.4947663904,Alimentos y bebidas no alcohólicas
2021-06-01,104.322276053,Alimentos y bebidas no alcohólicas
2021-07-01,104.8292519,Alimentos y bebidas no alcohólicas
2021-08-01,106.6590312895,Alimentos y bebidas no alcohólicas
2021-09-01,105.6161582248,Alimentos y bebidas no alcohólicas
2021-10-01,104.337710693,Alimentos y bebidas no alcohólicas
2021-11-01,104.6534496587,Alimentos y bebidas no alcohólicas
2021-12-01,104.2235284409,Alimentos y bebidas no alcohólicas
2022-01-01,104.7472805851,Alimentos y bebidas no alcohólicas
2022-02-01,105.0889261043,Alimentos y bebidas no alcohólicas
2022-03-01,104.4396421481,Alimentos y bebidas no alcohólicas
2022-04-01,104.1669633292,Alimentos y bebidas no alcohólicas
2022-05-01,105.4341708747,Alimentos y bebidas no alcohólicas
2022-06-01,106.6283453733,Alimentos y bebidas no alcohólicas
2022-07-01,107.2758134345,Alimentos y bebidas no alcohólicas
2022-08-01,107.4696144899,Alimentos y bebidas no alcohólicas
2022-09-01,107.9509255149,Alimentos y bebidas no alcohólicas
2022-10-01,110.3096016785,Alimentos y bebidas no alcohólicas
2022-11-01,111.3607805,Alimentos y bebidas no alcohólicas
2022-12-01,111.0880273653,Alimentos y bebidas no alcohólicas
2023-01-01,111.8956502841,Alimentos y bebidas no alcohólicas
2023-02-01,109.916680685,Alimentos y bebidas no alcohólicas
2023-03-01,109.6279593505,Alimentos y bebidas no alcohólicas
2023-04-01,110.0609814912,Alimentos y bebidas no alcohólicas
2023-05-01,111.8982671158,Alimentos y bebidas no alcohólicas
2023-06-01,112.2681971711,Alimentos y bebidas no alcohólicas
2023-07-01,112.8430843,Alimentos y bebidas no alcohólicas
2023-08-01,114.2360757149,Alimentos y bebidas no alcohólicas
2023-09-01,113.7220916742,Alimentos y bebidas no alcohólicas
2023-10-01,113.5822242662,Alimentos y bebidas no alcohólicas
2023-11-01,113.6019916,Alimentos y bebidas no alcohólicas
2023-12-01,114.7798617295,Alimentos y bebidas no alcohólicas
2024-01-01,114.3248372577,Alimentos y bebidas no alcohólicas
2024-02-01,114.2911179,Alimentos y bebidas no alcohólicas
2024-03-01,115.0432029015,Alimentos y bebidas no alcohólicas
2024-04-01,116.8716892084,Alimentos y bebidas no alcohólicas
2024-05-01,118.5390455617,Alimentos y bebidas no alcohólicas
2024-06-01,119.7175823962,Alimentos y bebidas no alcohólicas
2024-07-01,119.7756912944,Alimentos y bebidas no alcohólicas
2024-08-01,121.8653983293,Alimentos y bebidas no alcohólicas
2024-09-01,122.7267485349,Alimentos y bebidas no alcohólicas
2024-10-01,127.1413284558,Alimentos y bebidas no alcohólicas
2024-11-01,130.4363772825,Alimentos y bebidas no alcohólicas
2024-12-01,132.4518956512,Alimentos y bebidas no alcohólicas
2025-01-01,136.3249607928,Alimentos y bebidas no alcohólicas
2025-02-01,138.8309700428,Alimentos y bebidas no alcohólicas
2025-03-01,144.1227630064,Alimentos y bebidas no alcohólicas
2025-04-01,144.7728934935,Alimentos y bebidas no alcohólicas
2025-05-01,152.0371260878,Alimentos y bebidas no alcohólicas
2025-06-01,164.9557929126,Alimentos y bebidas no alcohólicas
2025-07-01,164.3505816656,Alimentos y bebidas no alcohólicas
2025-08-01,166.6157520173,Alimentos y bebidas no alcohólicas
2025-09-01,167.1127266171,Alimentos y bebidas no alcohólicas
2025-10-01,170.408502573,Alimentos y bebidas no alcohólicas
2025-11-01,173.2993979813,Alimentos y bebidas no alcohólicas
2025-12-01,169.9076756137,Alimentos y bebidas no alcohólicas
2026-01-01,169.0654107504,Alimentos y bebidas no alcohólicas
2026-02-01,166.6264038483,Alimentos y bebidas no alcohólicas
2026-03-01,165.7948150976,Alimentos y bebidas no alcohólicas
2026-04-01,166.6994000922,Alimentos y bebidas no alcohólicas
2026-05-01,176.7813912733,Alimentos y bebidas no alcohólicas
2026-06-01,185.6811316767,Alimentos y bebidas no alcohólicas
2018-01-01,99.4463634195,Bebidas alcohólicas y tabaco
2018-02-01,100.9490463835,Bebidas alcohólicas y tabaco
2018-03-01,100.750174722,Bebidas alcohólicas y tabaco
2018-04-01,100.7711894467,Bebidas alcohólicas y tabaco
2018-05-01,100.6152659501,Bebidas alcohólicas y tabaco
2018-06-01,100.2713953606,Bebidas alcohólicas y tabaco
2018-07-01,100.5809918328,Bebidas alcohólicas y tabaco
2018-08-01,100.5743543532,Bebidas alcohólicas y tabaco
2018-09-01,100.8324227178,Bebidas alcohólicas y tabaco
2018-10-01,100.6373937287,Bebidas alcohólicas y tabaco
2018-11-01,101.0940123248,Bebidas alcohólicas y tabaco
2018-12-01,101.338893092,Bebidas alcohólicas y tabaco
2019-01-01,101.8848210898,Bebidas alcohólicas y tabaco
2019-02-01,101.941017936,Bebidas alcohólicas y tabaco
2019-03-01,102.0090994673,Bebidas alcohólicas y tabaco
2019-04-01,101.886733318,Bebidas alcohólicas y tabaco
2019-05-01,102.0819291395,Bebidas alcohólicas y tabaco
2019-06-01,102.2767494061,Bebidas alcohólicas y tabaco
2019-07-01,102.1983562608,Bebidas alcohólicas y tabaco
2019-08-01,102.2601172737,Bebidas alcohólicas y tabaco
2019-09-01,102.413491072,Bebidas alcohólicas y tabaco
2019-10-01,102.3909164095,Bebidas alcohólicas y tabaco
2019-11-01,102.884527632,Bebidas alcohólicas y tabaco
2019-12-01,102.9732519149,Bebidas alcohólicas y tabaco
2020-01-01,103.2617056613,Bebidas alcohólicas y tabaco
2020-02-01,102.5594566094,Bebidas alcohólicas y tabaco
2020-03-01,102.7093305879,Bebidas alcohólicas y tabaco
2020-04-01,102.7573103565,Bebidas alcohólicas y tabaco
2020-05-01,103.5319818351,Bebidas alcohólicas y tabaco
2020-06-01,103.2849076966,Bebidas alcohólicas y tabaco
2020-07-01,103.3781708862,Bebidas alcohólicas y tabaco
2020-08-01,103.4475310189,Bebidas alcohólicas y tabaco
2020-09-01,102.7973326541,Bebidas alcohólicas y tabaco
2020-10-01,102.4148789015,Bebidas alcohólicas y tabaco
2020-11-01,102.3660328823,Bebidas alcohólicas y tabaco
2020-12-01,102.5932434991,Bebidas alcohólicas y tabaco
2021-01-01,102.8501568288,Bebidas alcohólicas y tabaco
2021-02-01,103.0147937727,Bebidas alcohólicas y tabaco
2021-03-01,102.9414278762,Bebidas alcohólicas y tabaco
2021-04-01,102.6451060335,Bebidas alcohólicas y tabaco
2021-05-01,102.4182327998,Bebidas alcohólicas y tabaco
2021-06-01,101.6958730023,Bebidas alcohólicas y tabaco
2021-07-01,101.7014319,Bebidas alcohólicas y tabaco
2021-08-01,101.6472098029,Bebidas alcohólicas y tabaco
2021-09-01,101.5965564854,Bebidas alcohólicas y tabaco
2021-10-01,101.569970294,Bebidas alcohólicas y tabaco
2021-11-01,102.2901132964,Bebidas alcohólicas y tabaco
2021-12-01,102.3953624963,Bebidas alcohólicas y tabaco
2022-01-01,101.8605471174,Bebidas alcohólicas y tabaco
2022-02-01,100.8748087783,Bebidas alcohólicas y tabaco
2022-03-01,101.7364177998,Bebidas alcohólicas y tabaco
2022-04-01,101.189536144,Bebidas alcohólicas y tabaco
2022-05-01,101.2458255372,Bebidas alcohólicas y tabaco
2022-06-01,101.3996498127,Bebidas alcohólicas y tabaco
2022-07-01,100.9879029008,Bebidas alcohólicas y tabaco
2022-08-01,101.3870642653,Bebidas alcohólicas y tabaco
2022-09-01,101.4310274564,Bebidas alcohólicas y tabaco
2022-10-01,101.3222729217,Bebidas alcohólicas y tabaco
2022-11-01,101.4254686,Bebidas alcohólicas y tabaco
2022-12-01,101.9534984172,Bebidas alcohólicas y tabaco
2023-01-01,101.507081991,Bebidas alcohólicas y tabaco
2023-02-01,101.6125773688,Bebidas alcohólicas y tabaco
2023-03-01,101.244971965,Bebidas alcohólicas y tabaco
2023-04-01,100.9591308542,Bebidas alcohólicas y tabaco
2023-05-01,101.252510831,Bebidas alcohólicas y tabaco
2023-06-01,101.3042915297,Bebidas alcohólicas y tabaco
2023-07-01,101.7204389,Bebidas alcohólicas y tabaco
2023-08-01,101.5258406116,Bebidas alcohólicas y tabaco
2023-09-01,101.8146968049,Bebidas alcohólicas y tabaco
2023-10-01,102.0638150615,Bebidas alcohólicas y tabaco
2023-11-01,101.7213785,Bebidas alcohólicas y tabaco
2023-12-01,102.7031185015,Bebidas alcohólicas y tabaco
2024-01-01,101.8778319112,Bebidas alcohólicas y tabaco
2024-02-01,101.3045802,Bebidas alcohólicas y tabaco
2024-03-01,102.4134884113,Bebidas alcohólicas y tabaco
2024-04-01,102.4119502143,Bebidas alcohólicas y tabaco
2024-05-01,102.9469187807,Bebidas alcohólicas y tabaco
2024-06-01,103.121262878,Bebidas alcohólicas y tabaco
2024-07-01,103.0507533844,Bebidas alcohólicas y tabaco
2024-08-01,104.3401060382,Bebidas alcohólicas y tabaco
2024-09-01,104.3898276207,Bebidas alcohólicas y tabaco
2024-10-01,105.6525514313,Bebidas alcohólicas y tabaco
2024-11-01,106.694720912,Bebidas alcohólicas y tabaco
2024-12-01,108.2962800129,Bebidas alcohólicas y tabaco
2025-01-01,109.4263420817,Bebidas alcohólicas y tabaco
2025-02-01,110.1797073565,Bebidas alcohólicas y tabaco
2025-03-01,110.5712395594,Bebidas alcohólicas y tabaco
2025-04-01,112.0376112013,Bebidas alcohólicas y tabaco
2025-05-01,113.4466600714,Bebidas alcohólicas y tabaco
2025-06-01,115.5209453088,Bebidas alcohólicas y tabaco
2025-07-01,116.7303506672,Bebidas alcohólicas y tabaco
2025-08-01,118.8500304525,Bebidas alcohólicas y tabaco
2025-09-01,120.4015952991,Bebidas alcohólicas y tabaco
2025-10-01,122.0516522678,Bebidas alcohólicas y tabaco
2025-11-01,122.8350199557,Bebidas alcohólicas y tabaco
2025-12-01,124.0827295402,Bebidas alcohólicas y tabaco
2026-01-01,126.5785991976,Bebidas alcohólicas y tabaco
2026-02-01,127.5618972143,Bebidas alcohólicas y tabaco
2026-03-01,127.3091781764,Bebidas alcohólicas y tabaco
2026-04-01,127.5666134146,Bebidas alcohólicas y tabaco
2026-05-01,128.1918783571,Bebidas alcohólicas y tabaco
2026-06-01,128.5579094504,Bebidas alcohólicas y tabaco
2018-01-01,99.0037044057,Bienes y servicios diversos
2018-02-01,99.583262735,Bienes y servicios diversos
2018-03-01,99.6746716917,Bienes y servicios diversos
2018-04-01,99.760066474,Bienes y servicios diversos
2018-05-01,99.6022581481,Bienes y servicios diversos
2018-06-01,99.8145108381,Bienes y servicios diversos
2018-07-01,99.8612905839,Bienes y servicios diversos
2018-08-01,99.8731977597,Bienes y servicios diversos
2018-09-01,99.9185008805,Bienes y servicios diversos
2018-10-01,100.1532468408,Bienes y servicios diversos
2018-11-01,100.4310360896,Bienes y servicios diversos
2018-12-01,100.4881184959,Bienes y servicios diversos
2019-01-01,100.5119693571,Bienes y servicios diversos
2019-02-01,100.6594874977,Bienes y servicios diversos
2019-03-01,100.7650422315,Bienes y servicios diversos
2019-04-01,100.7981559086,Bienes y servicios diversos
2019-05-01,100.8131944895,Bienes y servicios diversos
2019-06-01,100.7761852853,Bienes y servicios diversos
2019-07-01,100.8734051876,Bienes y servicios diversos
2019-08-01,100.8559084234,Bienes y servicios diversos
2019-09-01,100.9300844005,Bienes y servicios diversos
2019-10-01,100.8341984266,Bienes y servicios diversos
2019-11-01,100.9428704847,Bienes y servicios diversos
2019-12-01,101.1596809319,Bienes y servicios diversos
2020-01-01,101.2045107309,Bienes y servicios diversos
2020-02-01,101.1411291438,Bienes y servicios diversos
2020-03-01,101.0796850363,Bienes y servicios diversos
2020-04-01,102.897481275,Bienes y servicios diversos
2020-05-01,103.505094569,Bienes y servicios diversos
2020-06-01,102.9435875238,Bienes y servicios diversos
2020-07-01,101.7363840526,Bienes y servicios diversos
2020-08-01,101.6602752074,Bienes y servicios diversos
2020-09-01,101.2483757166,Bienes y servicios diversos
2020-10-01,100.762303436,Bienes y servicios diversos
2020-11-01,100.9257018454,Bienes y servicios diversos
2020-12-01,101.1725615298,Bienes y servicios diversos
2021-01-01,101.0237429711,Bienes y servicios diversos
2021-02-01,100.9420026379,Bienes y servicios diversos
2021-03-01,100.6526725713,Bienes y servicios diversos
2021-04-01,100.2570755394,Bienes y servicios diversos
2021-05-01,99.7269937076,Bienes y servicios diversos
2021-06-01,99.6914551283,Bienes y servicios diversos
2021-07-01,99.73595146,Bienes y servicios diversos
2021-08-01,99.8345563247,Bienes y servicios diversos
2021-09-01,99.932070078,Bienes y servicios diversos
2021-10-01,100.1119419593,Bienes y servicios diversos
2021-11-01,99.9477481717,Bienes y servicios diversos
2021-12-01,100.2447778281,Bienes y servicios diversos
2022-01-01,100.3486360649,Bienes y servicios diversos
2022-02-01,100.2004314768,Bienes y servicios diversos
2022-03-01,100.5713691496,Bienes y servicios diversos
2022-04-01,100.9809480893,Bienes y servicios diversos
2022-05-01,101.2123295692,Bienes y servicios diversos
2022-06-01,101.5445519141,Bienes y servicios diversos
2022-07-01,101.8440742557,Bienes y servicios diversos
2022-08-01,101.880007708,Bienes y servicios diversos
2022-09-01,102.0152227939,Bienes y servicios diversos
2022-10-01,102.1007352746,Bienes y servicios diversos
2022-11-01,102.1195129,Bienes y servicios diversos
2022-12-01,102.6878965756,Bienes y servicios diversos
2023-01-01,103.3816831325,Bienes y servicios diversos
2023-02-01,103.5010232786,Bienes y servicios diversos
2023-03-01,103.6193244789,Bienes y servicios diversos
2023-04-01,103.6081667711,Bienes y servicios diversos
2023-05-01,104.0532721524,Bienes y servicios diversos
2023-06-01,104.4238661964,Bienes y servicios diversos
2023-07-01,104.6945492,Bienes y servicios diversos
2023-08-01,104.8301517188,Bienes y servicios diversos
2023-09-01,104.777814096,Bienes y servicios diversos
2023-10-01,104.6776802423,Bienes y servicios diversos
2023-11-01,104.5658589,Bienes y servicios diversos
2023-12-01,105.4551670912,Bienes y servicios diversos
2024-01-01,105.9029841335,Bienes y servicios diversos
2024-02-01,106.9941944,Bienes y servicios diversos
2024-03-01,108.5516355488,Bienes y servicios diversos
2024-04-01,109.9720313716,Bienes y servicios diversos
2024-05-01,111.1834658688,Bienes y servicios diversos
2024-06-01,111.9096294489,Bienes y servicios diversos
2024-07-01,112.2508378177,Bienes y servicios diversos
2024-08-01,116.2095811045,Bienes y servicios diversos
2024-09-01,119.5369026691,Bienes y servicios diversos
2024-10-01,121.5677101486,Bienes y servicios diversos
2024-11-01,123.1845869925,Bienes y servicios diversos
2024-12-01,124.2425483568,Bienes y servicios diversos
2025-01-01,126.8729114245,Bienes y servicios diversos
2025-02-01,129.0822389151,Bienes y servicios diversos
2025-03-01,130.569576365,Bienes y servicios diversos
2025-04-01,134.5052099237,Bienes y servicios diversos
2025-05-01,144.8456202952,Bienes y servicios diversos
2025-06-01,158.1857689622,Bienes y servicios diversos
2025-07-01,164.9686906967,Bienes y servicios diversos
2025-08-01,165.9190836477,Bienes y servicios diversos
2025-09-01,165.1715015883,Bienes y servicios diversos
2025-10-01,163.7074201685,Bienes y servicios diversos
2025-11-01,161.6849425356,Bienes y servicios diversos
2025-12-01,159.4176170632,Bienes y servicios diversos
2026-01-01,157.6199239379,Bienes y servicios diversos
2026-02-01,155.1915700183,Bienes y servicios diversos
2026-03-01,152.8643541754,Bienes y servicios diversos
2026-04-01,151.8979703174,Bienes y servicios diversos
2026-05-01,151.4767744447,Bienes y servicios diversos
2026-06-01,150.6727499856,Bienes y servicios diversos
2018-01-01,96.9162595682,Comunicaciones
